Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
2.581320317848464e-05,5.319190644361201e-07,8.823290292018713e-10,2.2573059938781678e-06,1.965081926507357e-10,2.7599490421017593e-11,3.525615676938466e-10,4.795206514692092e-09,4.1567523094207576e-09,5.147457477359574e-08,1.2029761627244322e-09,3.563550383042356e-10,3.076429170966248e-05,1.4032882521244571e-09,8.08800318157837e-08,5.763759611946005e-11,1.951811991788834e-09,1.0508460112984868e-08,7.888192314110892e-09,3.450406624237115e-07,6.41117759212939e-08,1.7341029864803568e-10,8.99691473088844e-12,9.578632196755434e-12,6.293358421148103e-08,5.86911920715107e-12,0.0012733957994966918,7.462847517255522e-10,4.80163884055838e-12,1.049545128678935e-11,2.0232083868517275e-13,9.351874153544507e-11,1.395951328323065e-10,3.1942521378464667e-10,8.70116372685098e-09,4.8939067818193294e-11,1.447241793442824e-09,1.578953987153687e-09,3.478641869475782e-06,1.0284399585037546e-10,9.215861752030674e-08,0.9895445322255398,2.3244555109776011e-10,8.320114737908195e-09,7.892648335184214e-11,7.080887797731385e-09,3.6936372692986974e-09,2.987314086991381e-07,0.008824915815664122,2.201430312702654e-08,1.8943081155269764e-06,4.8729293232136954e-09,6.681537109350681e-11,1.1159143058787729e-06,7.23432484891389e-06,5.255737367330013e-08,4.434370379669524e-09,8.395533454342222e-10,5.767768952354209e-07,5.089656840121805e-07,1.2656633158434917e-10,2.138524246268215e-08,1.2447485377584849e-10,1.3993349076935737e-07,3.296792829302806e-10,4.4936483135866346e-08,1.4436391111157895e-13,2.2516001013369738e-11,1.0892966249522985e-08,1.2076673538265633e-10,3.954138939594568e-11,1.3983925065794714e-10,2.343611642212665e-10,1.8302322747423267e-11,3.850985936755542e-09,3.289296376047079e-07,5.92523183494577e-06,3.4064669150320953e-10,1.1626543063315692e-08,1.4657349673216662e-08,3.9463409955805014e-10,4.476312365035336e-13,5.44646111305799e-08,2.223594585627411e-08,5.010104032170105e-09,0.00027269846711125645,6.728729881931851e-09,9.046312599129424e-08,9.077010140800231e-11,1.050575928669584e-08,1.6356875744941875e-08,1.0456822498085722e-07,4.897477135711344e-13,1.2209724333673904e-10,3.6714486632410816e-08,1.7900267265533037e-07,3.922359001263426e-08,1.771085267424236e-06,2.9543830578687036e-07
3.2654294693756336e-09,3.1873104161106832e-09,0.9999854746718216,8.029889856051911e-10,4.6898737966157006e-11,1.29098060402652e-06,6.343595226413269e-07,1.3043989862016514e-10,2.369071845880981e-10,1.1967041831887314e-10,6.818961068231963e-11,1.0712362714894968e-10,7.854825446385821e-12,3.738437885881474e-12,1.393959091699126e-12,6.800177581364601e-10,6.809742184495359e-12,1.4602476681401437e-09,2.0490457357486494e-11,9.591987523383907e-08,1.7463005612788798e-09,1.9671823588593755e-07,9.824043258915675e-11,6.481466236834283e-08,7.204066470448148e-09,9.064289443044961e-09,1.209165647709165e-12,4.4457594562622785e-08,3.3039498308621394e-11,9.826345791332984e-10,4.434261592204036e-06,1.7850397205672998e-07,3.916207909525555e-09,3.5430424586483335e-10,7.614827742870273e-07,2.537539590474415e-10,6.123666177630074e-11,3.993145150111712e-07,7.41647356595947e-10,1.399739417272463e-07,1.5347897728082129e-06,6.710739982668264e-11,3.117019672924685e-08,7.422778508299229e-09,1.27864522624311e-09,3.1009270046342427e-08,2.456256977104633e-12,8.736437620686178e-09,5.173357272888846e-13,9.013196787876766e-13,1.1483633166133911e-07,7.530726558203205e-12,9.554240191905976e-11,1.2110790569986949e-13,1.796315808253434e-08,3.3976830392228443e-10,1.8763566391448186e-11,8.848971240201346e-08,8.456316713847438e-09,7.473837044082006e-08,1.886238522295999e-08,3.402977237246028e-08,2.5484113647146363e-11,4.989659584391285e-11,1.4791724026962304e-10,9.964305696891127e-10,2.2583164126053038e-08,5.005421900680456e-08,1.0726623582840247e-07,3.73519704633348e-09,2.5426531662540443e-09,5.787917406920488e-11,4.185796578656022e-09,2.806897990839546e-09,1.5050444403772237e-13,2.1488122709221607e-11,1.5965259227731737e-06,1.017204251758346e-10,5.19689493799453e-11,2.9493675422933544e-09,2.0526253956478e-11,7.603660061402568e-07,5.539358016040442e-08,3.0708086050608246e-12,1.2851257212144952e-09,4.391058041465993e-09,9.803288878878884e-09,3.983171095302168e-07,3.986723706371591e-12,6.725732985431054e-09,1.1104980406778306e-08,5.037190909535657e-12,9.880609580798275e-10,3.4811646132451553e-13,1.601077253601566e-08,2.6032877649294907e-10,1.178587787429261e-06,3.656830101537997e-11,4.0216831992637565e-08
1.7373307586935117e-05,2.179477157170952e-06,1.6755948852393762e-05,0.00017591461225893392,7.419913034779039e-07,2.2867626661268176e-08,0.00014154055290276115,0.004514785506506685,0.002258750017843905,1.1259148035987952e-06,0.0003323404639799175,0.0004668862460199509,0.0032780752989418436,0.0006074565658023275,2.6124562469515164e-05,9.765543975351474e-08,5.180239444765982e-09,0.32272436469469795,3.1255963050407404e-07,0.003829821113058173,1.0437419897044647e-05,2.051761819118704e-08,3.126953936752416e-08,6.334235723574098e-08,3.551620731746897e-07,1.900204876200476e-08,8.095572911683668e-06,1.1346852380737331e-07,1.3832976803078943e-05,2.1705716143477032e-07,3.451910759511439e-05,1.2492627874834683e-06,1.6421629692169702e-06,3.765317567496044e-06,5.967466659909727e-05,2.1619059430940863e-07,1.6406013445022438e-05,1.443226159676766e-05,4.921797825273604e-06,2.472056078360436e-07,2.867343756407006e-07,0.0008684309727617667,4.4428400769420514e-05,3.40730432203347e-06,1.0677063685389637e-06,0.002636570273891073,7.015700153953501e-06,0.0005753393076924929,0.0924993636141764,0.00017098101119031341,0.000272422633970908,4.216729746804554e-10,0.5135821242500206,0.00042014196323366705,1.4041308702143253e-05,8.497253964740526e-06,2.507356817252925e-08,2.0800214660668573e-06,0.00017398785500155432,2.822351440317443e-06,2.1838578257504294e-06,3.160922654926961e-07,5.662603184169605e-07,2.0978193573405355e-06,2.5939875535103305e-07,1.5416954225147276e-06,3.0637602756884936e-06,1.0889433492063528e-05,0.0017425361524764796,7.529689827045769e-07,7.071122709944158e-08,1.1261530125608948e-06,2.635362909015564e-09,4.1763518478145366e-05,4.681915188397079e-07,0.0001363095995684397,8.788794736651376e-06,4.160160344305653e-09,6.583276072451546e-08,0.0005415666944269024,1.3155082284115182e-06,0.0036385484200741128,1.523087158371315e-05,0.0005538885398586037,4.286055025408374e-06,0.0001288894090791611,0.022639264678579497,7.368710165412516e-06,5.768426199489815e-08,0.0014142723237658436,9.868032453542445e-07,0.00023096519798587137,0.002951883653813089,9.453920492341401e-06,0.01595858601648921,3.4885206349218497e-05,1.1545907987408622e-07,2.7452338507360597e-08,6.763188777401637e-05
3.2920631369588055e-08,6.698428680452064e-10,9.15473554876958e-08,1.2802777227717393e-06,3.4219353311640685e-09,3.837219367570994e-10,1.97618052139019e-08,1.6315487806225318e-07,4.587790269494573e-09,5.749632456478278e-10,1.2432550253025323e-06,8.047079146199504e-08,4.0716357688394804e-08,2.3154964918641573e-07,3.2550677289847074e-09,6.909720734593418e-11,8.992327637707892e-11,1.5340034405141723e-08,5.994911659458575e-07,6.553438535814695e-08,4.2820098162885713e-10,1.0015584942790346e-08,8.062393695829354e-10,1.0592025740661098e-09,4.499760259240042e-08,8.707871168049268e-08,2.537945949194077e-09,7.171295836433951e-09,1.414393100559433e-07,2.366930340213652e-10,1.037306602434315e-05,7.362931228411039e-11,8.123534718938041e-09,1.1783653919291576e-08,1.6665214913965603e-08,1.9626815835868026e-08,1.7550038376188278e-09,7.441194773471421e-11,1.0365387947691444e-10,6.0262266693927035e-09,2.6838539115667646e-10,2.0864126673266227e-11,1.1245992190932882e-08,1.8179868138687196e-07,2.0992425353826077e-08,1.2598874241141759e-08,2.6942565972925514e-08,2.1113396885799583e-09,1.6006343670219822e-07,4.430420283732859e-08,1.3463057656341824e-07,5.495355929913242e-11,0.0018628567506797538,3.5872573988988576e-06,4.4952171547717203e-07,1.2525799149927228e-07,8.758685111549215e-08,2.8380243804537e-09,4.578031384095606e-09,1.7908701010452032e-09,9.574119482916988e-08,5.844484862792304e-07,9.481787181018307e-08,1.5597386575459289e-09,1.5761885848439183e-08,3.524174990442445e-08,1.6793299475033702e-07,6.799869596210372e-07,0.000789314942213241,0.0006188827897371505,6.400135970280614e-07,1.1202880946007227e-07,3.4791347074897006e-10,7.654638713897614e-07,9.32071728971194e-10,2.0173088748904717e-06,4.476048543105539e-08,1.694444788604569e-09,7.62439639282799e-11,7.90831634080132e-08,1.1234068171095818e-08,0.0001622801940697972,1.5401873723309583e-09,1.1331360393036515e-06,4.127608969509919e-11,1.333298324082261e-07,0.9965196210565238,3.104936486501766e-09,1.0328641399236677e-09,2.3282529496158902e-08,7.659365276639937e-07,2.4685750843256636e-08,5.445214734789538e-06,5.300750252162904e-08,3.760054365660957e-08,2.4448909259987566e-09,9.828144197658834e-07,1.5904318002670276e-09,1.3623065602100681e-05
1.0215268351002926e-07,6.56514279512694e-08,9.840341619230092e-11,4.152645786851284e-07,7.719552481412228e-12,1.0205327857983468e-11,3.3239896808652715e-11,3.011550819380226e-10,3.354445540795876e-09,1.5719684382333843e-09,3.8912345159517305e-10,9.444688672197375e-12,4.385520760825403e-06,6.584857528799632e-10,9.452795031391897e-08,3.978132145285448e-11,5.6276801267086675e-09,4.575840949493222e-09,4.575426939428727e-11,2.4844156691060215e-08,2.976008616219485e-07,4.4111176541788506e-11,3.984684199335477e-11,8.065919878047531e-13,1.630400855226754e-10,7.115144174808309e-12,2.7870078983751765e-06,3.209051292993552e-11,9.061708207560962e-13,4.907158239567902e-13,2.066552803910635e-13,1.0140436206731886e-10,4.712879198308755e-11,8.988190838085514e-11,5.557744099691025e-10,4.2355843122590636e-11,7.192699583120938e-10,1.8812195363815896e-10,3.9584094410467025e-09,1.3233531102009413e-11,1.4244992272833526e-09,0.9999785656590766,2.3285774921622923e-11,1.6868661687332586e-10,5.631176596779956e-12,3.110179082295279e-09,3.6424537493166875e-09,7.70934402581697e-09,1.0876926699890553e-05,3.4018112032191614e-10,1.3237348240238085e-07,5.740365219649801e-09,2.2056372080180257e-11,1.5553641866537773e-08,8.514178321192675e-09,4.035046245390432e-10,7.128360311555923e-10,2.587770044145182e-11,1.406190632601141e-09,2.5633896922911375e-09,8.302612899985897e-12,4.591182396893977e-12,3.3474492574018228e-12,4.212525956588613e-09,2.852107590975803e-11,2.799551130086594e-09,2.4595347094116586e-13,8.698086340605108e-14,1.5943972673909238e-11,5.078359280832046e-14,1.7712868755549375e-13,3.5305014930609168e-12,1.756817446870256e-11,1.6193479767851555e-14,4.849114848407245e-09,3.835902150431338e-09,1.8317853800430608e-09,6.818848777463152e-11,4.382264198393086e-09,1.5325239093717442e-10,1.3310771059392522e-10,6.900474325293475e-14,1.5503348524080696e-09,7.826216941923962e-09,2.2209235350805764e-09,4.845048457636736e-08,1.4004663323204286e-10,6.173286234869108e-09,1.7966247416339062e-11,1.504557678830349e-10,8.523752861226363e-12,4.813051730933147e-07,9.209633640553624e-14,1.0642593833318098e-10,3.460000815117526e-07,1.3086530927690655e-08,8.887344551316786e-12,1.243372353833038e-06,5.610753332452444e-09
7.130539545044771e-13,1.630108737715224e-12,2.444136813906246e-12,1.5591393725175407e-10,5.6885606201471225e-11,1.0810554947829483e-12,1.1417173339716027e-10,3.726328706875806e-09,4.951669881903397e-10,4.668004755914106e-12,4.367893895329032e-10,5.3456140336044106e-08,1.5474206378789343e-09,3.188372925839498e-07,1.8159537701525312e-10,1.3104315622859159e-11,2.017374241020427e-14,5.130415954042467e-08,1.735756085203765e-10,1.766959580745152e-11,2.6862194707023295e-11,1.3607175152481996e-12,1.7370434577429125e-10,6.7268842693085e-11,2.3246660695184693e-11,1.229253549377201e-09,6.2824087546764375e-12,6.245622209785465e-13,6.129035494014921e-07,4.393805748148322e-10,1.7556410570180497e-08,3.7787028482067506e-11,5.915714027003543e-11,5.744545439076028e-09,4.438387854622612e-13,3.2493097852164033e-10,4.470135021824415e-11,1.1028053642241483e-11,1.0494713453208581e-11,8.011580228479049e-12,7.90870284132985e-15,2.8736575597602817e-13,1.8147345969622887e-13,4.750937938927449e-11,1.0470272205255953e-11,6.966453811252769e-10,6.99541135304662e-08,6.271087199688887e-12,1.5858030996157957e-08,1.4810467523264556e-09,4.739158585514868e-13,9.847012826783249e-14,0.9999967374715615,2.9030971453655575e-07,3.0790294667001916e-10,1.2883579515131226e-11,6.167582392816795e-12,3.4044796008850634e-11,2.0013013217245535e-11,1.1510198046308581e-12,2.25945117170971e-08,4.0876349947477557e-13,1.8912657428965934e-07,4.149190231672096e-13,7.413352072303082e-12,5.014939786064391e-09,2.6673690664971526e-07,1.7636015977190156e-09,7.667035134201963e-13,4.63339182296395e-09,1.7681096182366096e-08,5.663653917392674e-10,1.1749499762106993e-13,2.3114305622833805e-09,1.4736662521969634e-10,1.917385828365227e-09,1.9048011028622133e-13,2.7600950103132545e-11,5.884324117856877e-13,5.895096726207841e-08,8.875248305194849e-10,2.1752533770644804e-09,3.6577700728169327e-13,1.4468939524581855e-09,5.360563684886479e-14,3.9145098604366773e-11,8.010508348178303e-08,4.369165514424521e-12,1.1746241731151497e-10,1.534342859797412e-11,1.8274306688727844e-13,7.047398916568805e-09,1.089749715277667e-06,9.093682132972972e-09,5.098255002885669e-12,1.4247916857002622e-11,3.622156196545638e-09,5.781501749520983e-13,4.877901592285199e-08
1.919841718051722e-06,2.1650467732527692e-07,1.0529326484750506e-06,0.9987933980930148,4.3735852769233416e-08,7.155505868193473e-09,2.87008323936716e-06,2.9769161528122343e-06,4.559580396928659e-07,7.440250390342785e-09,2.755942620913456e-06,5.628382957615897e-07,1.5455256366785585e-05,1.2826087329020838e-08,4.532966622948865e-08,6.292584761246205e-09,1.106573875103055e-07,2.6883665461928346e-06,3.0977151113797655e-05,3.259899324710377e-06,2.145349670077805e-06,5.72956411831675e-08,6.45795910113615e-08,4.060985234018681e-08,4.030937069644524e-06,1.0164225855605846e-06,1.8884957244229066e-06,1.0690513741215943e-07,7.349439039159936e-07,1.5749940112582724e-09,1.3806677298685553e-06,3.55538131962596e-07,5.768883783325066e-07,8.129916787092597e-09,1.3663218934973914e-07,5.679454728187852e-08,1.5390759952764274e-06,1.1486125393533779e-06,1.890234130116267e-08,6.083602908390855e-06,4.055976276244892e-07,3.660954369944486e-06,3.5547170376229734e-07,0.0004675179713152541,4.4111990372061417e-07,6.692585241309672e-06,1.7630400291780284e-07,2.3375280026060332e-07,4.284330109532888e-07,2.783958506327845e-07,6.351233363655949e-06,1.0728109884387247e-07,2.9109797312755537e-05,6.520139597137011e-07,7.69306765232854e-09,3.4363439662299863e-07,1.7682378278146582e-07,9.464079528559884e-07,2.3339723622517492e-05,7.342086870118903e-07,2.9412363380344182e-05,1.0663727296248687e-08,1.921881731624679e-06,1.6860883930684973e-07,2.1429307844189472e-08,8.067999298216974e-07,5.7206564873114876e-08,3.3025885212809643e-07,3.1043019355257966e-06,1.3615768584782723e-05,6.406118012626899e-09,1.6296556014904301e-07,3.744071254743446e-09,5.038805086189957e-06,1.8189688605385435e-08,7.746162297735116e-07,2.797898167856786e-06,1.5489491814003128e-07,3.202022333587074e-09,7.164148854479273e-06,1.3401394745001159e-08,5.662561231538816e-05,1.702671450217897e-06,7.498968656415879e-07,5.469265271605243e-07,7.06288447866649e-05,0.00028764515334594304,1.9660772203277493e-06,4.174655366824817e-09,3.869863598707373e-05,1.1701476958973382e-06,1.0930937941453018e-05,5.309395462931077e-06,9.22768569154815e-07,3.052182041294123e-05,7.062561955851512e-07,2.2712122477048878e-07,2.8924024214047376e-06,9.890189453002736e-07
5.133646995334602e-06,1.1116138042122579e-09,7.6463958523571e-12,2.9208517056074053e-08,2.8585246024338423e-08,3.873439882576992e-12,1.5603532257173234e-11,3.961290499384049e-05,5.717504567994656e-07,3.6549864975604187e-09,0.00036322945683768564,6.762236095870489e-08,1.0744001615433446e-08,1.914876544788726e-08,3.8019559185520485e-08,9.20246511882043e-11,3.2755725019834215e-06,8.73695414135659e-08,3.022000799337297e-05,5.234878876041457e-12,1.5202062027410833e-08,2.5200640572441353e-11,2.218818858967248e-12,2.0899436296123093e-11,1.0370665230540298e-09,4.7179870609585616e-11,3.223642961482328e-07,1.5272188196371363e-10,7.523061182010377e-10,5.241124431467609e-11,2.6228289354397013e-10,1.4605014074114735e-09,8.131632752421777e-09,7.412962940184438e-09,1.5582572468099762e-11,2.0229604026859844e-08,1.8736872498574162e-13,2.0364187947380444e-10,1.6877807929279097e-11,5.149912022962658e-13,7.770727144040782e-10,3.8900388861774767e-11,2.9213575787318383e-10,2.6285899665197233e-08,1.9747570887899027e-07,8.11472332870008e-12,3.2907820911251715e-10,5.864206505554579e-11,1.0862951699047049e-08,0.9995063740760147,1.111540372971745e-15,4.1652901810608085e-12,4.062189844948102e-09,1.656835564701458e-10,3.5082870722050324e-11,1.0530461646093111e-10,1.418611193438084e-10,7.139704340904989e-10,1.6113321878191087e-07,1.3216275521037437e-10,7.961626424809961e-10,2.1496703596949363e-10,1.8896403354234724e-07,3.2555830261990975e-11,4.8687482301426567e-08,3.022741820678773e-10,4.66194516500451e-11,2.2417043725836115e-10,7.098976337068874e-10,5.328561974668816e-11,4.294135445286152e-09,2.7844494023636197e-07,1.1852130376293464e-11,9.854968659844408e-07,2.357636272883257e-07,7.732690193788761e-08,4.057570088105537e-11,3.4191600148062715e-10,1.2612027105610451e-10,5.76827293064187e-10,2.725257848354807e-11,2.838667024457482e-10,2.697586798916194e-11,9.465865362522844e-09,9.395546352720845e-10,5.397377534339556e-10,4.101913831055023e-08,3.793779942295504e-12,1.356990125602541e-07,2.376082847731947e-05,3.6057594467890704e-08,4.572950104702045e-07,4.565098194159957e-06,1.950079515628728e-05,6.001492830327211e-09,1.6442170918436206e-07,2.251280824617333e-11,1.3181338961862872e-08,2.821040642299127e-09
4.682941739935313e-10,2.0016457644041927e-08,1.0824575829817937e-10,1.8864506046357883e-10,3.8910695088471894e-12,2.8369971086383322e-14,6.229368480601058e-07,2.457592660024927e-09,1.6670511270627947e-06,1.0031998770327832e-10,3.014173469602207e-14,2.3839990569624137e-09,1.6743384545162053e-10,6.517191075516934e-08,7.864758263340574e-10,5.448002183411389e-12,3.871081799478223e-12,6.4830945935291195e-06,1.6273101048520836e-13,6.799127630180691e-06,6.369377249347607e-11,8.701168297455712e-15,9.453962235239209e-13,3.909875590236884e-14,9.14802623610639e-12,1.0924553081724506e-12,5.321824960153201e-09,8.046789355922471e-11,3.443555183962824e-14,1.657957914497106e-13,5.178352882761343e-12,3.3632140966540784e-14,4.950559477076798e-13,3.060485115741989e-13,5.215694878988876e-09,1.4368696909332284e-15,1.700206310704448e-07,4.1573020062009473e-07,2.812056253231368e-09,1.4505326458701481e-09,1.116061481772723e-06,2.8489352754162283e-06,1.0916661557915486e-10,6.24885412337348e-09,8.02051241416179e-14,9.450162784073603e-09,7.972960875612565e-16,0.999843470263186,3.805074247376437e-05,1.509129864720158e-11,1.1575875153217032e-06,3.507782333879134e-16,1.4272995660636201e-09,4.166884416665427e-11,3.9873705345548465e-13,1.907240891817423e-12,6.368358734996405e-16,9.873136919718517e-09,5.197938578871556e-07,9.300732437274084e-08,4.0620984922964074e-10,5.335219875231996e-12,1.4353897329099807e-12,3.0068343658773233e-05,1.1142188693627014e-15,4.3611019312792534e-14,1.4169436844801029e-13,1.0959391773240437e-05,3.234093566052721e-11,4.1563572041520515e-11,1.3185195441645066e-13,1.028646705241565e-12,5.070170015065521e-12,1.0789668341020316e-10,8.226538026153868e-14,1.9091222463534625e-13,6.867394130713603e-09,6.626942432852513e-13,1.0240798474951419e-10,5.789120880884628e-09,4.0842304366558927e-11,2.3827764610099274e-09,7.5861129699031675e-06,8.883947408075729e-10,9.522534291700687e-10,7.794193947564403e-07,1.204564404539982e-09,8.361162785276929e-06,2.9884147341053902e-15,4.788794435127528e-06,2.004031000585348e-09,7.741950316485325e-11,3.2188244985597635e-13,7.113129104172368e-14,7.793294709230425e-06,2.609067733269567e-05,2.9398658173493155e-09,4.366181683080303e-14,6.068582446756214e-10
1.249373956347733e-07,1.862024430384297e-12,5.022825239885901e-08,2.5286298486959633e-08,1.960204489074465e-13,2.85257196536326e-09,1.129771368347061e-09,1.3875810448887373e-13,4.2932099569257076e-13,6.340830544703175e-13,3.471217715323748e-17,1.183644713544478e-13,2.0636312743237064e-12,8.281110543234528e-17,8.332723181368763e-14,2.653889575667486e-12,8.334232769991486e-14,7.244148182708724e-11,1.61341994515448e-11,5.851258814479649e-09,2.988944505947722e-13,1.2067614521857062e-13,2.3096657903756058e-17,6.9747511738892e-13,2.341757357889927e-09,7.983690104280665e-15,1.5122066679703976e-10,2.7360199901874077e-09,1.1265854083282068e-12,6.629890961654342e-16,3.829437193970379e-12,3.0877860090715505e-14,2.323640234062336e-13,1.2950990258361324e-16,5.774261081333284e-12,1.4875502837262058e-15,1.3705035358108743e-09,5.543910796329194e-08,1.975435116929656e-08,9.111635521517518e-09,9.892083417763354e-07,1.6233446358522603e-09,3.089104076728653e-09,1.7412231439385915e-07,1.2228310622042161e-13,1.8240824406542028e-09,1.806782244204043e-17,2.642230963212012e-08,2.37499797159752e-10,2.0481278673058697e-12,3.546389115499764e-07,1.4530134800195845e-13,6.993705409278838e-15,2.9930129252030855e-15,4.940106520142984e-10,9.88467578553696e-12,1.047880700632734e-12,9.625172851445427e-09,2.1557328448397587e-06,2.0623638927854411e-07,1.9255535751519797e-10,1.5581780048028938e-09,3.300166836350348e-14,2.1777784818194727e-08,2.0031959585229222e-17,2.999043546532304e-12,1.3153820105728368e-15,3.836788606656211e-11,2.9901913968359486e-08,7.843849517465136e-07,4.097612562752521e-13,3.562365062391836e-11,3.6981296325001996e-12,6.535042678235851e-11,1.3399397718007283e-16,1.8620579532262926e-12,0.9999826255891482,8.468616992732707e-11,5.845116828554518e-14,4.286284480130422e-13,4.122381060864609e-15,4.161716245812386e-13,2.2782172786840568e-07,2.9099800425735244e-14,9.484063860853035e-10,4.779484548437607e-06,1.9681944642710818e-09,7.141184987201798e-06,3.695503874130655e-16,1.3223164049165414e-07,1.955871447222051e-09,1.2163209710965111e-14,1.7384636337965643e-15,6.6828517790146016e-18,2.7240683682599504e-09,2.0528556085406846e-09,2.1420812933942154e-08,1.3610798802773071e-12,3.2254557376218706e-13
